waktu_setempat,id_jalan,id_titik_mulai,id_titik_akhir,count
2020-02-06,3688059,1569013591,1569013582,17
2020-02-06,3688059,1569013591,1569013633,18
2020-02-06,3688059,1569013633,1569013591,17
2020-02-06,3688059,1569013633,2652085279,14
2020-02-06,3688059,2104867490,299320,14
2020-02-06,3688059,2104867490,25631786,14
2020-02-06,3688059,2652085279,1207440535,14
2020-02-06,3688059,2652085279,1569013633,11
2020-02-06,3688059,2951577723,299317,12
2020-02-06,3688059,2951577723,25631788,11
2020-02-06,3688059,3461330307,299324,16
2020-02-06,3688059,3461330307,6205314505,17
2020-02-06,3688059,6106607129,1569013567,17
2020-02-06,3688059,6106607129,1569013582,18
2020-02-06,3688059,6124197522,299315,12
2020-02-06,3688059,6124197522,299317,10
2020-02-06,3688059,6205314505,299322,16
2020-02-06,3688059,6205314505,3461330307,16
2020-02-06,3691841,301765,301766,17
2020-02-06,3691841,301766,301765,22
2020-02-06,3691841,301766,18292975,17
2020-02-06,3691841,301768,1254719345,22
2020-02-06,3691841,301768,1972890994,18
2020-02-06,3691841,301772,18292998,21
2020-02-06,3691841,301772,18293380,17
2020-02-06,3691841,301778,17899643,22
2020-02-06,3691841,301778,2766676657,17
2020-02-06,3691841,301780,18235087,17
2020-02-06,3691841,301780,2766676657,22
2020-02-06,3691841,17899276,18292996,21
2020-02-06,3691841,17899276,18292997,18
2020-02-06,3691841,17899642,18292996,18
2020-02-06,3691841,17899642,1972890994,22
2020-02-06,3691841,17899643,301778,17
2020-02-06,3691841,17899643,6285304942,22
2020-02-06,3691841,18235087,301780,22
2020-02-06,3691841,18235112,18293093,17
2020-02-06,3691841,18235112,1972890938,20
2020-02-06,3691841,18235127,1590448393,17
2020-02-06,3691841,18235127,1590448416,22
2020-02-06,3691841,18292975,301766,22
2020-02-06,3691841,18292975,1254719345,17
2020-02-06,3691841,18292996,17899276,18
2020-02-06,3691841,18292996,17899642,21
2020-02-06,3691841,18292997,17899276,21
2020-02-06,3691841,18292997,6396470241,18
2020-02-06,3691841,18292998,301772,17
2020-02-06,3691841,18292998,6396470241,21
2020-02-06,3691841,18293093,18235112,19
2020-02-06,3691841,18293093,1590448416,17
2020-02-06,3691841,18293380,301772,21
2020-02-06,3691841,18293380,1250564256,17
2020-02-06,3691841,1250564256,18293380,21
2020-02-06,3691841,1250564256,1972890938,17
2020-02-06,3691841,1254719345,301768,18
2020-02-06,3691841,1254719345,18292975,22
2020-02-06,3691841,1590448393,18235127,22
2020-02-06,3691841,1590448393,6285304942,17
2020-02-06,3691841,1590448416,18235127,17
2020-02-06,3691841,1590448416,18293093,22
2020-02-06,3691841,1972890938,18235112,17
2020-02-06,3691841,1972890938,1250564256,21
2020-02-06,3691841,1972890994,301768,22
2020-02-06,3691841,1972890994,17899642,18
2020-02-06,3691841,2766676657,301778,22
2020-02-06,3691841,2766676657,301780,17
2020-02-06,3691841,6285304942,17899643,17
2020-02-06,3691841,6285304942,1590448393,22
2020-02-06,3691841,6396470241,18292997,21
2020-02-06,3691841,6396470241,18292998,18
2020-02-06,4004732,301723,3736247465,15
2020-02-06,4004732,301740,32046554,17
2020-02-06,4004732,301740,3625100902,21
2020-02-06,4004732,30427336,32046554,21
2020-02-06,4004732,30427336,32046623,17
2020-02-06,4004732,30427351,3625100899,17
2020-02-06,4004732,30427351,3625100900,21
2020-02-06,4004732,30427371,32044928,22
2020-02-06,4004732,30427371,32045097,18
2020-02-06,4004732,30427377,32045397,21
2020-02-06,4004732,30427377,3625100900,17
2020-02-06,4004732,30427379,32044888,19
2020-02-06,4004732,30427379,32044928,17
2020-02-06,4004732,30427398,32044888,16
2020-02-06,4004732,30427398,3736247465,20
2020-02-06,4004732,32044888,30427379,16
2020-02-06,4004732,32044888,30427398,18
2020-02-06,4004732,32044928,30427371,18
2020-02-06,4004732,32044928,30427379,21
2020-02-06,4004732,32045097,30427371,22
2020-02-06,4004732,32045097,32045397,18
2020-02-06,4004732,32045397,30427377,18
2020-02-06,4004732,32045397,32045097,21
2020-02-06,4004732,32046542,32046623,21
2020-02-06,4004732,32046542,6454026544,16
2020-02-06,4004732,32046554,301740,21
2020-02-06,4004732,32046554,30427336,17
2020-02-06,4004732,32046623,30427336,21
2020-02-06,4004732,32046623,32046542,16
2020-02-06,4004732,32048018,2538572712,16
2020-02-06,4004732,32048018,6454026544,20
2020-02-06,4004732,2538572712,32048018,22
2020-02-06,4004732,3625100899,30427351,21
2020-02-06,4004732,3625100899,3625100901,17
2020-02-06,4004732,3625100900,30427351,17
2020-02-06,4004732,3625100900,30427377,21
2020-02-06,4004732,3625100901,3625100899,21
2020-02-06,4004732,3625100901,3625100902,17
2020-02-06,4004732,3625100902,301740,17
2020-02-06,4004732,3625100902,3625100901,21
2020-02-06,4004732,3736247465,301723,19
2020-02-06,4004732,3736247465,30427398,15
2020-02-06,4004732,6454026544,32046542,20
2020-02-06,4004732,6454026544,32048018,16
2020-02-06,4060819,227728,21539418,11
2020-02-06,4060819,227728,267341808,19
2020-02-06,4060819,227756,21539432,20
2020-02-06,4060819,227756,625802561,15
2020-02-06,4060819,227757,114276599,20
2020-02-06,4060819,227757,4723152996,15
2020-02-06,4060819,227758,26706587,21
2020-02-06,4060819,21539418,227728,21
2020-02-06,4060819,21539418,956533499,12
2020-02-06,4060819,21539432,227756,13
2020-02-06,4060819,21539432,110272447,20
2020-02-06,4060819,26706362,114276599,16
2020-02-06,4060819,26706362,625802561,20
2020-02-06,4060819,26706586,110270812,21
2020-02-06,4060819,26706586,2907092986,17
2020-02-06,4060819,26706587,227758,18
2020-02-06,4060819,26706587,4718334228,21
2020-02-06,4060819,110268008,4718334238,17
2020-02-06,4060819,110268008,4718334240,21
2020-02-06,4060819,110270812,26706586,16
2020-02-06,4060819,110270812,110271817,20
2020-02-06,4060819,110271817,110270812,20
2020-02-06,4060819,110271817,4723152996,20
2020-02-06,4060819,110272447,21539432,12
2020-02-06,4060819,110272447,1548805315,20
2020-02-06,4060819,114276599,227757,15
2020-02-06,4060819,114276599,26706362,20
2020-02-06,4060819,267341808,227728,10
2020-02-06,4060819,267341808,2152588350,19
2020-02-06,4060819,625802561,227756,20
2020-02-06,4060819,625802561,26706362,16
2020-02-06,4060819,956533499,21539418,20
2020-02-06,4060819,956533499,1548805315,12
2020-02-06,4060819,1548805315,110272447,12
2020-02-06,4060819,1548805315,956533499,20
2020-02-06,4060819,2152588350,267341808,11
2020-02-06,4060819,2907092986,26706586,21
2020-02-06,4060819,2907092986,4718334240,17
2020-02-06,4060819,4718334228,26706587,19
2020-02-06,4060819,4718334228,4718334238,21
2020-02-06,4060819,4718334238,110268008,21
2020-02-06,4060819,4718334238,4718334228,17
2020-02-06,4060819,4718334240,110268008,17
2020-02-06,4060819,4718334240,2907092986,21
2020-02-06,4060819,4723152996,227757,20
2020-02-06,4060819,4723152996,110271817,15
2020-02-06,4061596,227758,1237102032,22
2020-02-06,4061596,227787,6012810682,18
2020-02-06,4061596,227787,6012998332,11
2020-02-06,4061596,21504097,114256429,15
2020-02-06,4061596,21504097,5830610791,19
2020-02-06,4061596,21504099,114254937,17
2020-02-06,4061596,21504099,1237102032,19
2020-02-06,4061596,114254937,21504099,19
2020-02-06,4061596,114254937,275226581,16
2020-02-06,4061596,114256429,21504097,19
2020-02-06,4061596,114256429,6012812406,13
2020-02-06,4061596,114265003,6012810684,17
2020-02-06,4061596,114265003,6012812386,13
2020-02-06,4061596,114269783,299791600,14
2020-02-06,4061596,275226581,114254937,19
2020-02-06,4061596,275226581,2902800488,15
2020-02-06,4061596,275547984,6012996248,12
2020-02-06,4061596,275547984,6012998323,19
2020-02-06,4061596,299791600,114269783,12
2020-02-06,4061596,299791600,873733720,14
2020-02-06,4061596,873733720,299791600,12
2020-02-06,4061596,873733720,6012996248,15
2020-02-06,4061596,873733746,873733752,17
2020-02-06,4061596,873733746,873733777,13
2020-02-06,4061596,873733752,873733746,13
2020-02-06,4061596,873733752,873733780,17
2020-02-06,4061596,873733765,6012810680,13
2020-02-06,4061596,873733765,6012812395,17
2020-02-06,4061596,873733777,873733746,17
2020-02-06,4061596,873733777,873735102,13
2020-02-06,4061596,873733780,873733752,13
2020-02-06,4061596,873733780,6012810680,17
2020-02-06,4061596,873735102,873733777,17
2020-02-06,4061596,873735102,6012810684,13
2020-02-06,4061596,1237102032,227758,19
2020-02-06,4061596,1237102032,21504099,22
2020-02-06,4061596,2902800488,275226581,19
2020-02-06,4061596,2902800488,5830610791,15
2020-02-06,4061596,5830610791,21504097,15
2020-02-06,4061596,5830610791,2902800488,19
2020-02-06,4061596,6012810680,873733765,17
2020-02-06,4061596,6012810680,873733780,13
2020-02-06,4061596,6012810682,227787,13
2020-02-06,4061596,6012810682,6012812394,18
2020-02-06,4061596,6012810684,114265003,13
2020-02-06,4061596,6012810684,873735102,17
2020-02-06,4061596,6012812386,114265003,18
2020-02-06,4061596,6012812386,6012812394,13
2020-02-06,4061596,6012812394,6012810682,13
2020-02-06,4061596,6012812394,6012812386,18
2020-02-06,4061596,6012812395,873733765,13
2020-02-06,4061596,6012812395,6012812402,17
2020-02-06,4061596,6012812402,6012812395,13
2020-02-06,4061596,6012812402,6012812410,17
2020-02-06,4061596,6012812406,114256429,17
2020-02-06,4061596,6012812406,6012812410,13
2020-02-06,4061596,6012812410,6012812402,13
2020-02-06,4061596,6012812410,6012812406,17
2020-02-06,4061596,6012996248,275547984,15
2020-02-06,4061596,6012996248,873733720,12
2020-02-06,4061596,6012998323,275547984,11
2020-02-06,4061596,6012998323,6012998332,18
2020-02-06,4061596,6012998332,227787,18
2020-02-06,4061596,6012998332,6012998323,11
2020-02-06,4898588,227710,33776308,21
2020-02-06,4898588,227773,119606066,19
2020-02-06,4898588,227773,119613959,11
2020-02-06,4898588,227790,260381462,10
2020-02-06,4898588,33776298,119611482,14
2020-02-06,4898588,33776298,873734649,20
2020-02-06,4898588,33776308,227710,13
2020-02-06,4898588,33776308,267341420,21
2020-02-06,4898588,33776485,119610537,13
2020-02-06,4898588,33776485,119613959,20
2020-02-06,4898588,119606066,227773,12
2020-02-06,4898588,119606066,873734072,19
2020-02-06,4898588,119606068,260381462,19
2020-02-06,4898588,119606068,873734072,10
2020-02-06,4898588,119610537,33776485,19
2020-02-06,4898588,119610537,273461183,13
2020-02-06,4898588,119611482,33776298,21
2020-02-06,4898588,119611482,290025615,14
2020-02-06,4898588,119611725,873734630,20
2020-02-06,4898588,119611725,873734649,13
2020-02-06,4898588,119612535,873734625,20
2020-02-06,4898588,119612535,873734630,13
2020-02-06,4898588,119613042,2006920212,20
2020-02-06,4898588,119613042,2666985612,12
2020-02-06,4898588,119613959,227773,20
2020-02-06,4898588,119613959,33776485,11
2020-02-06,4898588,260381462,227790,18
2020-02-06,4898588,260381462,119606068,10
2020-02-06,4898588,267341420,33776308,14
2020-02-06,4898588,267341420,290025615,21
2020-02-06,4898588,273461183,119610537,20
2020-02-06,4898588,273461183,2006920212,14
2020-02-06,4898588,290025615,119611482,21
2020-02-06,4898588,290025615,267341420,14
2020-02-06,4898588,873734072,119606066,10
2020-02-06,4898588,873734072,119606068,19
2020-02-06,4898588,873734625,119612535,13
2020-02-06,4898588,873734625,2666985612,20
2020-02-06,4898588,873734630,119611725,13
2020-02-06,4898588,873734630,119612535,20
2020-02-06,4898588,873734649,33776298,13
2020-02-06,4898588,873734649,119611725,20
2020-02-06,4898588,2006920212,119613042,12
2020-02-06,4898588,2006920212,273461183,20
2020-02-06,4898588,2666985612,119613042,20
2020-02-06,4898588,2666985612,873734625,12
2020-02-06,8504977,2375143,1697599345,11
2020-02-06,8504977,2375143,1697599411,24
2020-02-06,8504977,2375153,1697599391,20
2020-02-06,8504977,2375200,26467191,11
2020-02-06,8504977,2375200,2138031422,22
2020-02-06,8504977,2375206,2378872,9
2020-02-06,8504977,2375206,5940503394,22
2020-02-06,8504977,2378872,2375206,22
2020-02-06,8504977,2378872,1623681994,11
2020-02-06,8504977,2378877,631433362,15
2020-02-06,8504977,2378877,1623681983,23
2020-02-06,8504977,2378878,4712485405,23
2020-02-06,8504977,26467191,2375200,22
2020-02-06,8504977,26467191,1623682036,11
2020-02-06,8504977,27275957,2138031422,11
2020-02-06,8504977,27275957,4731051219,22
2020-02-06,8504977,330081122,773538559,22
2020-02-06,8504977,330081122,1697599411,21
2020-02-06,8504977,631433362,2378877,23
2020-02-06,8504977,631433362,4712485405,15
2020-02-06,8504977,773538551,1623682036,22
2020-02-06,8504977,773538551,5940503398,11
2020-02-06,8504977,773538559,330081122,20
2020-02-06,8504977,773538559,1697599391,22
2020-02-06,8504977,1623681983,2378877,14
2020-02-06,8504977,1623681983,1623681994,23
2020-02-06,8504977,1623681994,2378872,22
2020-02-06,8504977,1623681994,1623681983,14
2020-02-06,8504977,1623682036,26467191,22
2020-02-06,8504977,1623682036,773538551,11
2020-02-06,8504977,1697599345,2375143,22
2020-02-06,8504977,1697599345,4731051219,10
2020-02-06,8504977,1697599391,2375153,22
2020-02-06,8504977,1697599391,773538559,20
2020-02-06,8504977,1697599411,2375143,8
2020-02-06,8504977,1697599411,330081122,22
2020-02-06,8504977,2138031422,2375200,11
2020-02-06,8504977,2138031422,27275957,22
2020-02-06,8504977,4712485405,2378878,15
2020-02-06,8504977,4712485405,631433362,23
2020-02-06,8504977,4731051219,27275957,10
2020-02-06,8504977,4731051219,1697599345,22
2020-02-06,8504977,5940503394,2375206,9
2020-02-06,8504977,5940503394,5940503398,22
2020-02-06,8504977,5940503398,773538551,22
2020-02-06,8504977,5940503398,5940503394,9
2020-02-06,22932408,11079513,11079515,17
2020-02-06,22932408,11079515,11079513,15
2020-02-06,22932408,11079515,26481032,17
2020-02-06,22932408,11079518,26480630,15
2020-02-06,22932408,11079518,3942057971,17
2020-02-06,22932408,26480596,1930267566,17
2020-02-06,22932408,26480628,26480629,17
2020-02-06,22932408,26480628,3942057971,17
2020-02-06,22932408,26480629,26480628,17
2020-02-06,22932408,26480629,26480654,17
2020-02-06,22932408,26480630,11079518,17
2020-02-06,22932408,26480630,26480631,15
2020-02-06,22932408,26480631,26480630,16
2020-02-06,22932408,26480631,873733545,16
2020-02-06,22932408,26480654,26480629,18
2020-02-06,22932408,26480654,1797050018,17
2020-02-06,22932408,26480955,873733547,19
2020-02-06,22932408,26480955,1482090321,16
2020-02-06,22932408,26480957,1482086781,19
2020-02-06,22932408,26480957,5879627225,19
2020-02-06,22932408,26481020,26481032,19
2020-02-06,22932408,26481020,1482086782,19
2020-02-06,22932408,26481032,11079515,17
2020-02-06,22932408,26481032,26481020,18
2020-02-06,22932408,26486694,1797050018,18
2020-02-06,22932408,26486694,1930267566,17
2020-02-06,22932408,873733545,26480631,19
2020-02-06,22932408,873733545,1692210206,15
2020-02-06,22932408,873733547,26480955,16
2020-02-06,22932408,873733547,1692210206,19
2020-02-06,22932408,1482086781,26480957,19
2020-02-06,22932408,1482086781,1482086782,19
2020-02-06,22932408,1482086782,26481020,19
2020-02-06,22932408,1482086782,1482086781,19
2020-02-06,22932408,1482090321,26480955,19
2020-02-06,22932408,1482090321,5879627225,16
2020-02-06,22932408,1692210206,873733545,19
2020-02-06,22932408,1692210206,873733547,16
2020-02-06,22932408,1797050018,26480654,18
2020-02-06,22932408,1797050018,26486694,17
2020-02-06,22932408,1930267566,26480596,17
2020-02-06,22932408,1930267566,26486694,18
2020-02-06,22932408,3942057971,11079518,17
2020-02-06,22932408,3942057971,26480628,17
2020-02-06,22932408,5879627225,26480957,16
2020-02-06,22932408,5879627225,1482090321,19
2020-02-06,24704286,32636782,130233645,14
2020-02-06,24704286,32636782,6273834063,19
2020-02-06,24704286,32636795,130234354,10
2020-02-06,24704286,116117394,5888872233,16
2020-02-06,24704286,130192792,130233337,14
2020-02-06,24704286,130192792,275069586,16
2020-02-06,24704286,130193170,130233645,20
2020-02-06,24704286,130193170,5827239128,12
2020-02-06,24704286,130193340,130233667,19
2020-02-06,24704286,130193340,5827426456,13
2020-02-06,24704286,130193642,130193782,10
2020-02-06,24704286,130193642,1578999260,18
2020-02-06,24704286,130193686,130193782,18
2020-02-06,24704286,130193686,775954031,11
2020-02-06,24704286,130193782,130193642,18
2020-02-06,24704286,130193782,130193686,11
2020-02-06,24704286,130193859,130233667,12
2020-02-06,24704286,130193859,268509421,19
2020-02-06,24704286,130233337,130192792,16
2020-02-06,24704286,130233337,1591428980,15
2020-02-06,24704286,130233645,32636782,20
2020-02-06,24704286,130233645,130193170,14
2020-02-06,24704286,130233667,130193340,13
2020-02-06,24704286,130233667,130193859,19
2020-02-06,24704286,130234354,32636795,18
2020-02-06,24704286,130234354,1578999260,10
2020-02-06,24704286,268509421,130193859,11
2020-02-06,24704286,268509421,775954031,18
2020-02-06,24704286,275069586,130192792,14
2020-02-06,24704286,275069586,5827239128,16
2020-02-06,24704286,775954031,130193686,18
2020-02-06,24704286,775954031,268509421,11
2020-02-06,24704286,1578999260,130193642,10
2020-02-06,24704286,1578999260,130234354,18
2020-02-06,24704286,1579000949,5827426458,19
2020-02-06,24704286,1579000949,5827426460,14
2020-02-06,24704286,1591428980,130233337,17
2020-02-06,24704286,1591428980,5888872233,15
2020-02-06,24704286,5827239128,130193170,17
2020-02-06,24704286,5827239128,275069586,13
2020-02-06,24704286,5827426456,130193340,19
2020-02-06,24704286,5827426456,5827426458,13
2020-02-06,24704286,5827426458,1579000949,14
2020-02-06,24704286,5827426458,5827426456,19
2020-02-06,24704286,5827426460,1579000949,19
2020-02-06,24704286,5827426460,6343348893,14
2020-02-06,24704286,5888872233,116117394,14
2020-02-06,24704286,5888872233,1591428980,17
2020-02-06,24704286,6273834063,32636782,14
2020-02-06,24704286,6343348893,5827426460,19
2020-02-06,26785612,101831,905115460,21
2020-02-06,26785612,106201,265111477,20
2020-02-06,26785612,106201,293813425,22
2020-02-06,26785612,106203,294160224,22
2020-02-06,26785612,106203,294161407,22
2020-02-06,26785612,265111477,106201,22
2020-02-06,26785612,265111477,294158420,20
2020-02-06,26785612,292940476,357270616,20
2020-02-06,26785612,292940476,905115457,21
2020-02-06,26785612,292940769,300501947,21
2020-02-06,26785612,292940769,905115457,20
2020-02-06,26785612,293802531,300501141,22
2020-02-06,26785612,293802531,948926110,20
2020-02-06,26785612,293812291,293813425,21
2020-02-06,26785612,293812291,294160224,22
2020-02-06,26785612,293813425,106201,21
2020-02-06,26785612,293813425,293812291,22
2020-02-06,26785612,294158420,265111477,22
2020-02-06,26785612,294158420,2216565671,20
2020-02-06,26785612,294160224,106203,22
2020-02-06,26785612,294160224,293812291,21
2020-02-06,26785612,294161407,106203,22
2020-02-06,26785612,300501141,293802531,20
2020-02-06,26785612,300501141,2216565671,22
2020-02-06,26785612,300501567,2146646433,21
2020-02-06,26785612,300501567,2177848411,20
2020-02-06,26785612,300501947,292940769,20
2020-02-06,26785612,300501947,2177848411,21
2020-02-06,26785612,357264401,948926110,21
2020-02-06,26785612,357264401,948926114,20
2020-02-06,26785612,357270616,292940476,21
2020-02-06,26785612,357270616,905115460,20
2020-02-06,26785612,905115457,292940476,20
2020-02-06,26785612,905115457,292940769,21
2020-02-06,26785612,905115460,101831,20
2020-02-06,26785612,905115460,357270616,21
2020-02-06,26785612,948926110,293802531,21
2020-02-06,26785612,948926110,357264401,20
2020-02-06,26785612,948926114,357264401,21
2020-02-06,26785612,948926114,1167800139,20
2020-02-06,26785612,1167800139,948926114,21
2020-02-06,26785612,1167800139,2177848413,20
2020-02-06,26785612,2146646433,300501567,20
2020-02-06,26785612,2146646433,2177848413,21
2020-02-06,26785612,2177848411,300501567,21
2020-02-06,26785612,2177848411,300501947,20
2020-02-06,26785612,2177848413,1167800139,21
2020-02-06,26785612,2177848413,2146646433,20
2020-02-06,26785612,2216565671,294158420,22
2020-02-06,26785612,2216565671,300501141,20
2020-02-06,40044423,10865104,57311992,24
2020-02-06,40044423,10865104,4222655651,24
2020-02-06,40044423,21511949,261698814,24
2020-02-06,40044423,21511949,2222003536,24
2020-02-06,40044423,33213210,110284582,24
2020-02-06,40044423,33213210,110287458,24
2020-02-06,40044423,33213216,33228800,23
2020-02-06,40044423,33213216,2221982845,24
2020-02-06,40044423,33213254,57311992,24
2020-02-06,40044423,33213254,3037670502,24
2020-02-06,40044423,33213272,33228960,24
2020-02-06,40044423,33228800,33213216,24
2020-02-06,40044423,33228800,57308381,23
2020-02-06,40044423,33228925,57308381,24
2020-02-06,40044423,33228925,3037670502,23
2020-02-06,40044423,33228960,33213272,24
2020-02-06,40044423,33228960,4222655651,24
2020-02-06,40044423,57308381,33228800,24
2020-02-06,40044423,57308381,33228925,23
2020-02-06,40044423,57311992,10865104,24
2020-02-06,40044423,57311992,33213254,24
2020-02-06,40044423,110284582,33213210,24
2020-02-06,40044423,110287458,33213210,24
2020-02-06,40044423,110287458,2222003536,24
2020-02-06,40044423,261698814,21511949,24
2020-02-06,40044423,261698814,2221982845,24
2020-02-06,40044423,2221982845,33213216,24
2020-02-06,40044423,2221982845,261698814,24
2020-02-06,40044423,2222003536,21511949,24
2020-02-06,40044423,2222003536,110287458,24
2020-02-06,40044423,3037670502,33213254,23
2020-02-06,40044423,3037670502,33228925,24
2020-02-06,40044423,4222655651,10865104,24
2020-02-06,40044423,4222655651,33228960,24
2020-02-06,47010584,196026,2643036,5
2020-02-06,47010584,196033,196034,7
2020-02-06,47010584,196033,2643036,15
2020-02-06,47010584,196034,196033,15
2020-02-06,47010584,196034,5125389336,7
2020-02-06,47010584,196035,5125389336,15
2020-02-06,47010584,196035,5125389343,8
2020-02-06,47010584,196038,1677107122,11
2020-02-06,47010584,196038,1677146686,15
2020-02-06,47010584,196039,587648043,7
2020-02-06,47010584,196039,1677107122,15
2020-02-06,47010584,196049,587648043,14
2020-02-06,47010584,196049,1030634577,7
2020-02-06,47010584,196050,902515655,7
2020-02-06,47010584,196050,1030634577,14
2020-02-06,47010584,196051,902515655,14
2020-02-06,47010584,196051,5425603383,7
2020-02-06,47010584,196052,60441682,8
2020-02-06,47010584,196052,1030634582,15
2020-02-06,47010584,196053,60441682,13
2020-02-06,47010584,196053,902515758,7
2020-02-06,47010584,196054,489665,9
2020-02-06,47010584,196054,902515758,13
2020-02-06,47010584,196055,489665,14
2020-02-06,47010584,489665,196054,14
2020-02-06,47010584,489665,196055,7
2020-02-06,47010584,2643036,196026,15
2020-02-06,47010584,2643036,196033,7
2020-02-06,47010584,60441682,196052,13
2020-02-06,47010584,60441682,196053,8
2020-02-06,47010584,579493410,902515739,9
2020-02-06,47010584,579493410,1677092762,15
2020-02-06,47010584,587648043,196039,14
2020-02-06,47010584,587648043,196049,7
2020-02-06,47010584,902515655,196050,14
2020-02-06,47010584,902515655,196051,7
2020-02-06,47010584,902515739,579493410,15
2020-02-06,47010584,902515739,1677146686,9
2020-02-06,47010584,902515750,1677085106,15
2020-02-06,47010584,902515750,1677092934,9
2020-02-06,47010584,902515758,196053,13
2020-02-06,47010584,902515758,196054,8
2020-02-06,47010584,1030634577,196049,14
2020-02-06,47010584,1030634577,196050,7
2020-02-06,47010584,1030634582,196052,8
2020-02-06,47010584,1030634582,5425603383,14
2020-02-06,47010584,1677085106,902515750,9
2020-02-06,47010584,1677092762,579493410,9
2020-02-06,47010584,1677092762,1677092934,15
2020-02-06,47010584,1677092934,902515750,15
2020-02-06,47010584,1677092934,1677092762,9
2020-02-06,47010584,1677107122,196038,15
2020-02-06,47010584,1677107122,196039,10
2020-02-06,47010584,1677146686,196038,11
2020-02-06,47010584,1677146686,902515739,15
2020-02-06,47010584,1986996234,5125389343,15
2020-02-06,47010584,5125389336,196034,15
2020-02-06,47010584,5125389336,196035,8
2020-02-06,47010584,5125389343,196035,15
2020-02-06,47010584,5125389343,1986996234,8
2020-02-06,47010584,5425603383,196051,14
2020-02-06,47010584,5425603383,1030634582,7
2020-02-06,50841260,196143,5669475346,18
2020-02-06,50841260,196693,620872406,17
2020-02-06,50841260,196693,5220874267,18
2020-02-06,50841260,196697,620872407,20
2020-02-06,50841260,196697,5220874274,18
2020-02-06,50841260,20992707,5220874283,17
2020-02-06,50841260,20992707,5220874284,21
2020-02-06,50841260,529451966,620872401,16
2020-02-06,50841260,529451966,620872460,18
2020-02-06,50841260,620849528,5224440157,20
2020-02-06,50841260,620849528,5224440158,21
2020-02-06,50841260,620849633,5224440158,20
2020-02-06,50841260,620872375,620872402,15
2020-02-06,50841260,620872375,5220874281,16
2020-02-06,50841260,620872401,529451966,17
2020-02-06,50841260,620872401,5220874281,15
2020-02-06,50841260,620872402,620872375,16
2020-02-06,50841260,620872402,5220874280,16
2020-02-06,50841260,620872405,1389294666,17
2020-02-06,50841260,620872405,5220874267,16
2020-02-06,50841260,620872406,196693,17
2020-02-06,50841260,620872406,5220874274,19
2020-02-06,50841260,620872407,196697,20
2020-02-06,50841260,620872407,5224440151,20
2020-02-06,50841260,620872460,529451966,17
2020-02-06,50841260,620872460,5220874283,21
2020-02-06,50841260,1389294666,620872405,17
2020-02-06,50841260,1389294666,5220874280,17
2020-02-06,50841260,5220874267,196693,17
2020-02-06,50841260,5220874267,620872405,17
2020-02-06,50841260,5220874274,196697,19
2020-02-06,50841260,5220874274,620872406,19
2020-02-06,50841260,5220874280,620872402,16
2020-02-06,50841260,5220874280,1389294666,16
2020-02-06,50841260,5220874281,620872375,15
2020-02-06,50841260,5220874281,620872401,17
2020-02-06,50841260,5220874283,20992707,21
2020-02-06,50841260,5220874283,620872460,17
2020-02-06,50841260,5220874284,20992707,17
2020-02-06,50841260,5220874284,5669475347,21
2020-02-06,50841260,5224440151,620872407,19
2020-02-06,50841260,5224440151,5224440152,20
2020-02-06,50841260,5224440152,5224440151,19
2020-02-06,50841260,5224440152,5224440153,20
2020-02-06,50841260,5224440153,5224440152,19
2020-02-06,50841260,5224440153,5224440154,21
2020-02-06,50841260,5224440154,5224440153,19
2020-02-06,50841260,5224440154,5224440155,21
2020-02-06,50841260,5224440155,5224440154,19
2020-02-06,50841260,5224440155,5224440156,21
2020-02-06,50841260,5224440156,5224440155,19
2020-02-06,50841260,5224440156,5224440157,20
2020-02-06,50841260,5224440157,620849528,20
2020-02-06,50841260,5224440157,5224440156,20
2020-02-06,50841260,5224440158,620849528,19
2020-02-06,50841260,5224440158,620849633,19
2020-02-06,50841260,5669475346,196143,21
2020-02-06,50841260,5669475346,5669475347,17
2020-02-06,50841260,5669475347,5220874284,17
2020-02-06,50841260,5669475347,5669475346,21
2020-02-06,66924592,227729,111950921,24
2020-02-06,66924592,227729,279391480,24
2020-02-06,66924592,227730,279391480,24
2020-02-06,66924592,227730,4551336405,24
2020-02-06,66924592,26546583,110291494,24
2020-02-06,66924592,26706720,266041030,24
2020-02-06,66924592,26706720,279391478,24
2020-02-06,66924592,26706951,110286668,24
2020-02-06,66924592,26706951,110287448,24
2020-02-06,66924592,33213092,111928139,24
2020-02-06,66924592,33213092,261245909,24
2020-02-06,66924592,110286668,26706951,24
2020-02-06,66924592,110286668,2150883867,24
2020-02-06,66924592,110287448,26706951,24
2020-02-06,66924592,110287448,110291494,24
2020-02-06,66924592,110291494,26546583,24
2020-02-06,66924592,110291494,110287448,24
2020-02-06,66924592,111928139,33213092,24
2020-02-06,66924592,111928139,2150883867,24
2020-02-06,66924592,111950921,227729,24
2020-02-06,66924592,111950921,111951162,24
2020-02-06,66924592,111951162,111950921,24
2020-02-06,66924592,111951162,2150883852,24
2020-02-06,66924592,261245909,33213092,24
2020-02-06,66924592,261245909,4551336405,24
2020-02-06,66924592,266041030,26706720,24
2020-02-06,66924592,266041030,2592978110,24
2020-02-06,66924592,279391478,26706720,24
2020-02-06,66924592,279391478,2150883852,24
2020-02-06,66924592,279391480,227729,24
2020-02-06,66924592,279391480,227730,24
2020-02-06,66924592,2150883852,111951162,24
