id_titik_mulai;id_titik_akhir;start_latitude;start_longitude;end_latitude;end_longitude;distance_km;distance_meter;concat;distance_meter
1663386752;195850;51,6394138;-0,1800275;51,6390703;-0,1798086;0,041074139;41,07413866;1663386752195850;41,07413866
1207440426;1207440498;51,4559958;-0,2429245;51,4551278;-0,2432761;0,099544255;99,54425505;12074404261207440498;99,54425505
26706586;2907092986;51,4596737;-0,1257575;51,4597325;-0,1263931;0,044518166;44,5181663;267065862907092986;44,5181663
905115460;101831;51,5350795;-0,1467901;51,5356116;-0,1470438;0,061714109;61,71410915;905115460101831;61,71410915
33776689;33776696;51,4526202;-0,1210144;51,4536152;-0,1203788;0,119082558;119,0825578;3377668933776696;119,0825578
36712146;21390004;51,4308299;-0,1651187;51,4309034;-0,1650388;0,009873031;9,873031126;3671214621390004;9,873031126
20961350;33203791;51,4903177;-0,2065985;51,4902049;-0,2065481;0,013019133;13,01913341;2096135033203791;13,01913341
267337486;1237101992;51,4569904;-0,1435381;51,4567221;-0,1437872;0,034466236;34,46623605;2673374861237101992;34,46623605
26346739;26346744;51,4647747;-0,1600372;51,4648296;-0,1596943;0,024525902;24,52590249;2634673926346744;24,52590249
620872406;5220874274;51,5819126;-0,1990538;51,5813547;-0,1988131;0,064226387;64,22638729;6208724065220874274;64,22638729
227756;625802561;51,459852;-0,1212061;51,4597269;-0,1221807;0,068939768;68,93976788;227756625802561;68,93976788
4712485405;2378878;51,5281545;-0,2165801;51,5279046;-0,2159605;0,051081852;51,08185192;47124854052378878;51,08185192
294158420;265111477;51,5285819;-0,1443283;51,5284941;-0,1443278;0,009762976;9,76297583;294158420265111477;9,76297583
11079513;11079515;51,4483532;-0,1634248;51,4488009;-0,1623468;0,089771413;89,77141329;1107951311079515;89,77141329
1663475470;1663475339;51,6378264;-0,1789134;51,6376675;-0,1787785;0,01997142;19,97141951;16634754701663475339;19,97141951
2592978110;266041030;51,4663086;-0,1133707;51,4673143;-0,1128423;0,117666589;117,6665886;2592978110266041030;117,6665886
290017342;290017334;51,4519939;-0,1214117;51,4521902;-0,1212863;0,023493567;23,49356672;290017342290017334;23,49356672
36712174;21315191;51,4304766;-0,1654661;51,4300366;-0,1659033;0,057553412;57,55341195;3671217421315191;57,55341195
21539418;956533499;51,4604445;-0,1186221;51,4602869;-0,1192497;0,046879194;46,87919394;21539418956533499;46,87919394
196052;1030634582;51,6201206;-0,1766651;51,6201525;-0,1766619;0,003553991;3,553991191;1960521030634582;3,553991191
275226581;2902800488;51,4564064;-0,1291241;51,4560228;-0,1291759;0,042805105;42,80510472;2752265812902800488;42,80510472
330081122;773538559;51,5326452;-0,2342423;51,5324329;-0,2358785;0,115613391;115,613391;330081122773538559;115,613391
2378872;1623681994;51,5298852;-0,2234465;51,5289839;-0,2198089;0,270857115;270,8571155;23788721623681994;270,8571155
33139383;33139375;51,4551451;-0,145316;51,455635;-0,1448294;0,064064062;64,06406179;3313938333139375;64,06406179
299300;18239812;51,4508946;-0,2426253;51,4504098;-0,2418474;0,076234729;76,23472894;29930018239812;76,23472894
1697599411;330081122;51,5324502;-0,2337149;51,5326452;-0,2342423;0,042438209;42,43820898;1697599411330081122;42,43820898
227758;1237102032;51,4597463;-0,1291217;51,4590687;-0,1290342;0,075589165;75,58916534;2277581237102032;75,58916534
1643665746;18126999;51,488661;-0,2048316;51,4885319;-0,20443;0,031292834;31,2928341;164366574618126999;31,2928341
57311992;10865104;51,4795997;-0,1147863;51,4797325;-0,1146467;0,017649798;17,64979751;5731199210865104;17,64979751
1425033609;1425033406;51,4338351;-0,1627467;51,4335548;-0,1630539;0,037748332;37,74833208;14250336091425033406;37,74833208
196035;5125389343;51,6258079;-0,1759228;51,6255371;-0,1760284;0,030981358;30,98135797;1960355125389343;30,98135797
18292998;301772;51,4636618;-0,23181;51,4636109;-0,2314735;0,023988514;23,98851398;18292998301772;23,98851398
873734625;119612535;51,4512071;-0,1130994;51,4519374;-0,113325;0,082696678;82,69667775;873734625119612535;82,69667775
110271817;110270812;51,4596131;-0,1248401;51,4596141;-0,1248767;0,00253815;2,538150446;110271817110270812;2,538150446
480041;1663426986;51,6369187;-0,1779302;51,6372246;-0,1783163;0,043208498;43,20849788;4800411663426986;43,20849788
299299;1569013567;51,4513593;-0,2433632;51,4521129;-0,2439163;0,09214534;92,14534008;2992991569013567;92,14534008
33213254;57311992;51,4792563;-0,1151519;51,4795997;-0,1147863;0,045815568;45,81556841;3321325457311992;45,81556841
1930267566;26486694;51,4527491;-0,151896;51,4525302;-0,1524368;0,044684593;44,68459319;193026756626486694;44,68459319
43399892;21315191;51,4297104;-0,1662332;51,4300366;-0,1659033;0,042880332;42,88033226;4339989221315191;42,88033226
5425603383;1030634582;51,6207892;-0,1766292;51,6201525;-0,1766619;0,070833793;70,8337933;54256033831030634582;70,8337933
20992707;5220874284;51,5872079;-0,1998765;51,5876391;-0,1998695;0,047949691;47,94969126;209927075220874284;47,94969126
26346765;26346760;51,4650595;-0,1584906;51,4650421;-0,1585788;0,006408948;6,408948076;2634676526346760;6,408948076
1270275716;18126999;51,4882815;-0,2040326;51,4885319;-0,20443;0,039145002;39,14500202;127027571618126999;39,14500202
16385387;1663432888;51,6362066;-0,1771437;51,6368022;-0,1777847;0,079643246;79,6432462;163853871663432888;79,6432462
997589796;1314925428;51,4566855;-0,1438253;51,4565068;-0,1439753;0,022424353;22,42435346;9975897961314925428;22,42435346
26480629;26480628;51,4517198;-0,1535168;51,4516397;-0,1535973;0,010509298;10,50929808;2648062926480628;10,50929808
873733746;873733777;51,4529269;-0,1299841;51,4528277;-0,1300199;0,011306033;11,30603315;873733746873733777;11,30603315
290025573;873734149;51,4510026;-0,1220576;51,4507993;-0,1221786;0,02411081;24,11080984;290025573873734149;24,11080984
4721090644;26346748;51,464968;-0,1589647;51,464933;-0,1591488;0,013333889;13,33388899;472109064426346748;13,33388899
114265003;6012810684;51,4524027;-0,1301679;51,4524253;-0,1301601;0,00257047;2,570470377;1142650036012810684;2,570470377
275226581;114254937;51,4564064;-0,1291241;51,4573513;-0,1289934;0,105457612;105,4576121;275226581114254937;105,4576121
227771;31922294;51,4502291;-0,1225601;51,4498558;-0,1228401;0,045820059;45,82005887;22777131922294;45,82005887
301778;2766676657;51,4627839;-0,2250685;51,4623629;-0,2248083;0,050163712;50,16371158;3017782766676657;50,16371158
948926110;293802531;51,5311876;-0,1450591;51,5299919;-0,1445366;0,137780928;137,7809283;948926110293802531;137,7809283
196050;902515655;51,621787;-0,1765761;51,6214539;-0,1766044;0,037090521;37,09052063;196050902515655;37,09052063
196050;1030634577;51,621787;-0,1765761;51,6218796;-0,1765632;0,01033509;10,3350904;1960501030634577;10,3350904
290025615;119611482;51,4541849;-0,1131892;51,4541437;-0,1131727;0,004721735;4,721734878;290025615119611482;4,721734878
26481032;11079515;51,44922;-0,1612474;51,4488009;-0,1623468;0,089308725;89,30872509;2648103211079515;89,30872509
5220874267;620872405;51,5825445;-0,199352;51,5835076;-0,1997041;0,109820387;109,8203869;5220874267620872405;109,8203869
301766;18292975;51,4646516;-0,2375393;51,4645564;-0,2367891;0,053036676;53,03667561;30176618292975;53,03667561
20961237;18127003;51,4867878;-0,2031774;51,4871433;-0,2033666;0,041643986;41,64398596;2096123718127003;41,64398596
873734649;33776298;51,452896;-0,1133697;51,4538111;-0,1130841;0,103660994;103,660994;87373464933776298;103,660994
5224440153;5224440152;51,5791821;-0,1979417;51,5796577;-0,1981508;0,054822593;54,82259305;52244401535224440152;54,82259305
1663461749;582492979;51,637975;-0,1790446;51,6383459;-0,1793035;0,044945984;44,94598368;1663461749582492979;44,94598368
114256429;6012812406;51,4549223;-0,1293622;51,4546357;-0,1294116;0,032051759;32,05175895;1142564296012812406;32,05175895
620872401;529451966;51,5853976;-0,1998938;51,585898;-0,1998849;0,055645339;55,64533887;620872401529451966;55,64533887
33164941;1314925428;51,4561253;-0,1443655;51,4565068;-0,1439753;0,050303671;50,30367055;331649411314925428;50,30367055
3625100902;301740;51,465095;-0,2583519;51,4651151;-0,2577698;0,040385971;40,38597056;3625100902301740;40,38597056
18293380;301772;51,4635463;-0,2310037;51,4636109;-0,2314735;0,033329036;33,32903575;18293380301772;33,32903575
110268008;4718334238;51,4597575;-0,1274494;51,4597542;-0,1277085;0,017954606;17,95460638;1102680084718334238;17,95460638
5827426460;1579000949;51,5442859;0,0148598;51,5443211;0,0150011;0,01052611;10,52610994;58274264601579000949;10,52610994
997589796;1237101992;51,4566855;-0,1438253;51,4567221;-0,1437872;0,004850908;4,850907697;9975897961237101992;4,850907697
873734630;119612535;51,4522524;-0,1134219;51,4519374;-0,113325;0,035664177;35,66417663;873734630119612535;35,66417663
266041030;2592978110;51,4673143;-0,1128423;51,4663086;-0,1133707;0,117666589;117,6665886;2660410302592978110;117,6665886
267337486;3892883;51,4569904;-0,1435381;51,4573248;-0,1432275;0,042961993;42,96199286;2673374863892883;42,96199286
279391480;227730;51,4707448;-0,1125328;51,4707607;-0,1125345;0,001771916;1,771916132;279391480227730;1,771916132
5220874283;20992707;51,5868314;-0,1998666;51,5872079;-0,1998765;0,041870477;41,87047676;522087428320992707;41,87047676
33164941;33139375;51,4561253;-0,1443655;51,455635;-0,1448294;0,063288583;63,28858268;3316494133139375;63,28858268
119611482;290025615;51,4541437;-0,1131727;51,4541849;-0,1131892;0,004721735;4,721734878;119611482290025615;4,721734878
43405071;1425033227;51,4331796;-0,1634138;51,4333024;-0,1633061;0,015562532;15,56253183;434050711425033227;15,56253183
1314925496;1314925464;51,4592538;-0,1416463;51,4589729;-0,141882;0,03524584;35,24583966;13149254961314925464;35,24583966
26486694;1797050018;51,4525302;-0,1524368;51,4522057;-0,1530136;0,053846194;53,84619425;264866941797050018;53,84619425
106203;294161407;51,5256574;-0,1442502;51,5248982;-0,1442295;0,084431334;84,43133409;106203294161407;84,43133409
26346765;26346770;51,4650595;-0,1584906;51,4652184;-0,1576657;0,059812906;59,81290568;2634676526346770;59,81290568
4769703;298050;51,4646202;-0,1609722;51,4644891;-0,1618572;0,063017045;63,01704498;4769703298050;63,01704498
620872401;5220874281;51,5853976;-0,1998938;51,5850008;-0,1998871;0,044124575;44,12457514;6208724015220874281;44,12457514
21390004;43406731;51,4309034;-0,1650388;51,4314181;-0,1645353;0,067036354;67,03635447;2139000443406731;67,03635447
5224440157;620849528;51,5776389;-0,1973249;51,5773208;-0,1971979;0,036443575;36,44357478;5224440157620849528;36,44357478
1569013582;1569013591;51,4527566;-0,2438848;51,4533582;-0,2437489;0,067554411;67,55441132;15690135821569013591;67,55441132
6012810684;873735102;51,4524253;-0,1301601;51,4526169;-0,1300871;0,021897209;21,8972094;6012810684873735102;21,8972094
5224440156;5224440155;51,578149;-0,1975245;51,5786614;-0,1977443;0,058965975;58,96597461;52244401565224440155;58,96597461
1030634572;1663451615;51,6352403;-0,1764446;51,6353937;-0,176539;0,018259153;18,25915316;10306345721663451615;18,25915316
18239812;299294;51,4504098;-0,2418474;51,449898;-0,2409531;0,08413781;84,13781015;18239812299294;84,13781015
43412859;43412521;51,4355795;-0,1598104;51,4352873;-0,1604803;0,056674684;56,67468429;4341285943412521;56,67468429
1569013591;1569013582;51,4533582;-0,2437489;51,4527566;-0,2438848;0,067554411;67,55441132;15690135911569013582;67,55441132
1569013591;1569013633;51,4533582;-0,2437489;51,4540829;-0,2435683;0,081548831;81,54883109;15690135911569013633;81,54883109
4062334248;4062334249;51,465569;-0,1557761;51,4654281;-0,1564593;0,049853102;49,85310204;40623342484062334249;49,85310204
2152588350;267341808;51,4610949;-0,1162666;51,4607612;-0,1174564;0,090395759;90,39575937;2152588350267341808;90,39575937
330081122;1697599411;51,5326452;-0,2342423;51,5324502;-0,2337149;0,042438209;42,43820898;3300811221697599411;42,43820898
1663442661;16385387;51,636062;-0,1770135;51,6362066;-0,1771437;0,018419219;18,41921941;166344266116385387;18,41921941
1701556095;1701556071;51,6345474;-0,1761378;51,6345097;-0,1761061;0,004728611;4,728611481;17015560951701556071;4,728611481
196019;1701653559;51,6326856;-0,1756549;51,6315762;-0,1753306;0,12537386;125,3738605;1960191701653559;125,3738605
293812291;293813425;51,5266879;-0,1442929;51,5268601;-0,1443013;0,019156582;19,15658232;293812291293813425;19,15658232
36712146;36712174;51,4308299;-0,1651187;51,4304766;-0,1654661;0,046079844;46,07984434;3671214636712174;46,07984434
1131002278;1663421251;51,637889;-0,1789629;51,6379793;-0,17903;0,011057232;11,05723192;11310022781663421251;11,05723192
1663432888;16385387;51,6368022;-0,1777847;51,6362066;-0,1771437;0,079643246;79,6432462;166343288816385387;79,6432462
30427398;32044888;51,464871;-0,2650638;51,4649393;-0,2640323;0,071858342;71,85834197;3042739832044888;71,85834197
5220874280;1389294666;51,5841053;-0,1998666;51,5837407;-0,1997675;0,041115811;41,11581125;52208742801389294666;41,11581125
4062334252;26346770;51,4652581;-0,1574549;51,4652184;-0,1576657;0,015255461;15,25546098;406233425226346770;15,25546098
17899642;1972890994;51,4641812;-0,2341759;51,4643643;-0,2352686;0,078386727;78,38672742;178996421972890994;78,38672742
36712191;43406731;51,4316997;-0,164256;51,4314181;-0,1645353;0,036815359;36,81535874;3671219143406731;36,81535874
26346760;4721090644;51,4650421;-0,1585788;51,464968;-0,1589647;0,027973676;27,97367586;263467604721090644;27,97367586
1207440535;1207440498;51,4550637;-0,2432975;51,4551278;-0,2432761;0,007280195;7,280194746;12074405351207440498;7,280194746
33776308;227710;51,4544344;-0,1132969;51,4552079;-0,1137042;0,090520964;90,52096447;33776308227710;90,52096447
6012810684;114265003;51,4524253;-0,1301601;51,4524027;-0,1301679;0,00257047;2,570470377;6012810684114265003;2,570470377
26346748;26346744;51,464933;-0,1591488;51,4648296;-0,1596943;0,039499258;39,49925786;2634674826346744;39,49925786
5224440156;5224440157;51,578149;-0,1975245;51,5776389;-0,1973249;0,058373449;58,37344866;52244401565224440157;58,37344866
195849;1663386752;51,6398113;-0,1802294;51,6394138;-0,1800275;0,046343935;46,34393492;1958491663386752;46,34393492
582492979;199878;51,6383459;-0,1793035;51,6383767;-0,1793228;0,003674674;3,674673575;582492979199878;3,674673575
1482086781;1482086782;51,4496864;-0,1600159;51,4494368;-0,1606877;0,054199179;54,19917864;14820867811482086782;54,19917864
1569013633;1569013591;51,4540829;-0,2435683;51,4533582;-0,2437489;0,081548831;81,54883109;15690136331569013591;81,54883109
5224440158;620849528;51,5770654;-0,1971021;51,5773208;-0,1971979;0,029160576;29,16057557;5224440158620849528;29,16057557
5220874274;620872406;51,5813547;-0,1988131;51,5819126;-0,1990538;0,064226387;64,22638729;5220874274620872406;64,22638729
26480596;1930267566;51,4528076;-0,1515942;51,4527491;-0,151896;0,021900713;21,90071316;264805961930267566;21,90071316
873734625;2666985612;51,4512071;-0,1130994;51,450656;-0,112936;0,062316818;62,31681818;8737346252666985612;62,31681818
293802531;948926110;51,5299919;-0,1445366;51,5311876;-0,1450591;0,137780928;137,7809283;293802531948926110;137,7809283
32046554;30427336;51,4651237;-0,2576032;51,465136;-0,2568066;0,055200151;55,2001512;3204655430427336;55,2001512
620872407;196697;51,5802516;-0,1983848;51,5803873;-0,1984375;0,015522336;15,52233605;620872407196697;15,52233605
21504097;114256429;51,4553854;-0,1292779;51,4549223;-0,1293622;0,051824587;51,82458661;21504097114256429;51,82458661
119611725;873734649;51,4526051;-0,1134697;51,452896;-0,1133697;0,033080461;33,08046105;119611725873734649;33,08046105
43412521;43412859;51,4352873;-0,1604803;51,4355795;-0,1598104;0,056674684;56,67468429;4341252143412859;56,67468429
1623682036;26467191;51,5304071;-0,2286079;51,530697;-0,2292465;0,05468558;54,68558028;162368203626467191;54,68558028
1425033609;43410285;51,4338351;-0,1627467;51,4341559;-0,1623568;0,044754483;44,75448337;142503360943410285;44,75448337
873733777;873735102;51,4528277;-0,1300199;51,4526169;-0,1300871;0,023897927;23,8979266;873733777873735102;23,8979266
1697599345;2375143;51,53169;-0,2321102;51,5324067;-0,2335842;0,129409114;129,4091137;16975993452375143;129,4091137
6106607129;1569013582;51,4524648;-0,2439392;51,4527566;-0,2438848;0,032664908;32,66490786;61066071291569013582;32,66490786
997589778;997589776;51,4583701;-0,1423611;51,4587353;-0,1420571;0,045745551;45,74555121;997589778997589776;45,74555121
119610537;33776485;51,448764;-0,1130612;51,4483903;-0,1131051;0,041664758;41,66475782;11961053733776485;41,66475782
33776308;267341420;51,4544344;-0,1132969;51,4543707;-0,1132653;0,007413818;7,413817723;33776308267341420;7,413817723
4718334240;110268008;51,4597557;-0,1268199;51,4597575;-0,1274494;0,043613211;43,61321062;4718334240110268008;43,61321062
33776429;454089859;51,451646;-0,1216526;51,4517757;-0,1215717;0,01547318;15,47318046;33776429454089859;15,47318046
33203777;3796962982;51,4887025;-0,2049761;51,4888703;-0,205461;0,038409686;38,40968587;332037773796962982;38,40968587
195855;5861520677;51,633793;-0,1759105;51,6336654;-0,1758871;0,014280091;14,28009057;1958555861520677;14,28009057
196693;620872406;51,5822067;-0,1991985;51,5819126;-0,1990538;0,034196666;34,1966656;196693620872406;34,1966656
196035;5125389336;51,6258079;-0,1759228;51,6258258;-0,1759132;0,002097807;2,097807055;1960355125389336;2,097807055
1425033406;1425033227;51,4335548;-0,1630539;51,4333024;-0,1633061;0,033065531;33,06553094;14250334061425033227;33,06553094
290025615;267341420;51,4541849;-0,1131892;51,4543707;-0,1132653;0,021322299;21,32229895;290025615267341420;21,32229895
1663432888;480041;51,6368022;-0,1777847;51,6369187;-0,1779302;0,016390221;16,39022073;1663432888480041;16,39022073
620872402;5220874280;51,5842554;-0,1998695;51,5841053;-0,1998666;0,016691561;16,69156116;6208724025220874280;16,69156116
195850;1663386752;51,6390703;-0,1798086;51,6394138;-0,1800275;0,041074139;41,07413866;1958501663386752;41,07413866
6012996248;275547984;51,4510093;-0,1306572;51,4511841;-0,1305958;0,019897097;19,89709715;6012996248275547984;19,89709715
33228960;33213272;51,480395;-0,1139091;51,4810259;-0,1131777;0,086526156;86,52615602;3322896033213272;86,52615602
773538551;1623682036;51,5303155;-0,2284258;51,5304071;-0,2286079;0,016199353;16,19935343;7735385511623682036;16,19935343
18292997;6396470241;51,4636857;-0,2319549;51,4636825;-0,2319307;0,001713815;1,713814938;182929976396470241;1,713814938
357264401;948926114;51,5313684;-0,1451391;51,5315724;-0,1452309;0,023555813;23,55581318;357264401948926114;23,55581318
620872460;5220874283;51,5863784;-0,1998792;51,5868314;-0,1998666;0,050378823;50,37882339;6208724605220874283;50,37882339
267341808;2152588350;51,4607612;-0,1174564;51,4610949;-0,1162666;0,090395759;90,39575937;2673418082152588350;90,39575937
196039;587648043;51,6226864;-0,1765291;51,6225662;-0,1765438;0,0134041;13,40409977;196039587648043;13,40409977
1207440535;2652085279;51,4550637;-0,2432975;51,4543064;-0,2435142;0,085536093;85,53609316;12074405352652085279;85,53609316
5125389336;196034;51,6258258;-0,1759132;51,6265402;-0,1755367;0,083581004;83,58100379;5125389336196034;83,58100379
26706587;4718334228;51,4597516;-0,1278834;51,4597526;-0,127803;0,005571349;5,571348908;267065874718334228;5,571348908
6012998332;227787;51,4515815;-0,1304564;51,4518799;-0,1303505;0,033982338;33,98233772;6012998332227787;33,98233772
290017342;454089859;51,4519939;-0,1214117;51,4517757;-0,1215717;0,02667585;26,67585007;290017342454089859;26,67585007
196049;587648043;51,6221812;-0,1765521;51,6225662;-0,1765438;0,042813881;42,81388112;196049587648043;42,81388112
5888872233;1591428980;51,5431133;0,0104425;51,5431479;0,0105698;0,00960741;9,60741046;58888722331591428980;9,60741046
1569013633;2652085279;51,4540829;-0,2435683;51,4543064;-0,2435142;0,025133188;25,13318755;15690136332652085279;25,13318755
5669475346;5669475347;51,5885105;-0,1998135;51,5884378;-0,1998225;0,008107748;8,107747903;56694753465669475347;8,107747903
21279528;43412859;51,4356592;-0,1596174;51,4355795;-0,1598104;0,016047467;16,0474667;2127952843412859;16,0474667
1425033227;43405071;51,4333024;-0,1633061;51,4331796;-0,1634138;0,015562532;15,56253183;142503322743405071;15,56253183
4731051219;1697599345;51,5315138;-0,2317442;51,53169;-0,2321102;0,03201288;32,0128797;47310512191697599345;32,0128797
26346770;26346765;51,4652184;-0,1576657;51,4650595;-0,1584906;0,059812906;59,81290568;2634677026346765;59,81290568
196053;60441682;51,6192148;-0,1767097;51,6193913;-0,1766894;0,019675882;19,67588156;19605360441682;19,67588156
1797050018;26480654;51,4522057;-0,1530136;51,4521544;-0,1530829;0,007456429;7,456429213;179705001826480654;7,456429213
26467191;1623682036;51,530697;-0,2292465;51,5304071;-0,2286079;0,05468558;54,68558028;264671911623682036;54,68558028
5940503398;773538551;51,5302893;-0,228343;51,5303155;-0,2284258;0,006425983;6,425982856;5940503398773538551;6,425982856
292940476;357270616;51,5345701;-0,1465626;51,534771;-0,1466463;0,023077048;23,07704808;292940476357270616;23,07704808
26480629;26480654;51,4517198;-0,1535168;51,4521544;-0,1530829;0,056915077;56,91507721;2648062926480654;56,91507721
4062334250;4062334249;51,4653789;-0,1567313;51,4654281;-0,1564593;0,019620402;19,62040228;40623342504062334249;19,62040228
1425033960;43405338;51,4328298;-0,1636607;51,4327053;-0,1637241;0,014524682;14,52468162;142503396043405338;14,52468162
902515758;196053;51,618606;-0,1767402;51,6192148;-0,1767097;0,067728213;67,72821318;902515758196053;67,72821318
1701556071;1701556095;51,6345097;-0,1761061;51,6345474;-0,1761378;0,004728611;4,728611481;17015560711701556095;4,728611481
196038;1677146686;51,6235299;-0,1764571;51,6235652;-0,1764539;0,003931392;3,931392118;1960381677146686;3,931392118
33213092;261245909;51,472193;-0,1127294;51,4714304;-0,1126175;0,085150719;85,15071916;33213092261245909;85,15071916
196033;196034;51,6265808;-0,1755074;51,6265402;-0,1755367;0,004946861;4,94686111;196033196034;4,94686111
196052;60441682;51,6201206;-0,1766651;51,6193913;-0,1766894;0,081111811;81,11181109;19605260441682;81,11181109
21539428;33776663;51,4545094;-0,1198097;51,4544482;-0,1198508;0,007376975;7,376975248;2153942833776663;7,376975248
130192792;275069586;51,5433006;0,0111057;51,5435202;0,0119265;0,061791474;61,79147437;130192792275069586;61,79147437
227730;4551336405;51,4707607;-0,1125345;51,4711945;-0,1125848;0,048362017;48,36201658;2277304551336405;48,36201658
27242603;43405338;51,4325;-0,1638009;51,4327053;-0,1637241;0,023440926;23,44092558;2724260343405338;23,44092558
1207440498;1207440426;51,4551278;-0,2432761;51,4559958;-0,2429245;0,099544255;99,54425505;12074404981207440426;99,54425505
956533499;1548805315;51,4602869;-0,1192497;51,4602808;-0,1192754;0,001905338;1,905338007;9565334991548805315;1,905338007
26480654;1797050018;51,4521544;-0,1530829;51,4522057;-0,1530136;0,007456429;7,456429213;264806541797050018;7,456429213
227728;267341808;51,4605614;-0,1181764;51,4607612;-0,1174564;0,054605607;54,60560695;227728267341808;54,60560695
1623682036;773538551;51,5304071;-0,2286079;51,5303155;-0,2284258;0,016199353;16,19935343;1623682036773538551;16,19935343
60441682;196053;51,6193913;-0,1766894;51,6192148;-0,1767097;0,019675882;19,67588156;60441682196053;19,67588156
298060;26346739;51,4647339;-0,1603294;51,4647747;-0,1600372;0,020744035;20,74403523;29806026346739;20,74403523
873734264;33776663;51,4538738;-0,1202236;51,4544482;-0,1198508;0,068896166;68,8961656;87373426433776663;68,8961656
2375143;1697599411;51,5324067;-0,2335842;51,5324502;-0,2337149;0,010253302;10,25330195;23751431697599411;10,25330195
2375200;26467191;51,5309036;-0,2300541;51,530697;-0,2292465;0,060403754;60,4037536;237520026467191;60,4037536
26706362;114276599;51,4596356;-0,123153;51,4595801;-0,1236998;0,038382662;38,38266177;26706362114276599;38,38266177
620849528;5224440157;51,5773208;-0,1971979;51,5776389;-0,1973249;0,036443575;36,44357478;6208495285224440157;36,44357478
43410285;1425033609;51,4341559;-0,1623568;51,4338351;-0,1627467;0,044754483;44,75448337;434102851425033609;44,75448337
110291494;26546583;51,4761739;-0,1124662;51,4767834;-0,1123879;0,067989908;67,98990785;11029149426546583;67,98990785
5220874281;620872375;51,5850008;-0,1998871;51,5845102;-0,1998745;0,054559177;54,55917681;5220874281620872375;54,55917681
26346748;4721090644;51,464933;-0,1591488;51,464968;-0,1589647;0,013333889;13,33388899;263467484721090644;13,33388899
195854;1663451615;51,6357453;-0,1767753;51,6353937;-0,176539;0,042361089;42,36108885;1958541663451615;42,36108885
451638;199878;51,6385695;-0,1794605;51,6383767;-0,1793228;0,023450052;23,45005245;451638199878;23,45005245
1207440426;299315;51,4559958;-0,2429245;51,4569677;-0,2427674;0,108617134;108,6171339;1207440426299315;108,6171339
299315;1207440426;51,4569677;-0,2427674;51,4559958;-0,2429245;0,108617134;108,6171339;2993151207440426;108,6171339
227730;279391480;51,4707607;-0,1125345;51,4707448;-0,1125328;0,001771916;1,771916132;227730279391480;1,771916132
3625100899;3625100901;51,46509;-0,2592914;51,4650808;-0,258773;0,035925943;35,92594276;36251008993625100901;35,92594276
6124197522;299317;51,4570903;-0,2427689;51,4580332;-0,2428814;0,105135033;105,1350326;6124197522299317;105,1350326
32044928;30427379;51,4650147;-0,2629819;51,4649701;-0,2635883;0,042299255;42,2992546;3204492830427379;42,2992546
1254719345;301768;51,4645483;-0,2367295;51,4643966;-0,2354965;0,087065041;87,06504128;1254719345301768;87,06504128
2138031422;27275957;51,5309985;-0,2304097;51,5312277;-0,2310272;0,049739868;49,73986798;213803142227275957;49,73986798
1314925464;1314925496;51,4589729;-0,141882;51,4592538;-0,1416463;0,03524584;35,24583966;13149254641314925496;35,24583966
4731051219;27275957;51,5315138;-0,2317442;51,5312277;-0,2310272;0,05892293;58,92293049;473105121927275957;58,92293049
902515758;196054;51,618606;-0,1767402;51,6183077;-0,1767455;0,033171465;33,17146488;902515758196054;33,17146488
33776663;21539428;51,4544482;-0,1198508;51,4545094;-0,1198097;0,007376975;7,376975248;3377666321539428;7,376975248
26399228;43412521;51,4352261;-0,160613;51,4352873;-0,1604803;0,011442203;11,44220329;2639922843412521;11,44220329
20961139;1270275716;51,4874882;-0,2035374;51,4882815;-0,2040326;0,094640232;94,64023188;209611391270275716;94,64023188
1425033406;1425033609;51,4335548;-0,1630539;51,4338351;-0,1627467;0,037748332;37,74833208;14250334061425033609;37,74833208
110272447;1548805315;51,4600729;-0,1201485;51,4602808;-0,1192754;0,064756135;64,75613463;1102724471548805315;64,75613463
4062334248;3775231113;51,465569;-0,1557761;51,4656543;-0,1553343;0,032040753;32,04075298;40623342483775231113;32,04075298
873734149;290025573;51,4507993;-0,1221786;51,4510026;-0,1220576;0,02411081;24,11080984;873734149290025573;24,11080984
196053;902515758;51,6192148;-0,1767097;51,618606;-0,1767402;0,067728213;67,72821318;196053902515758;67,72821318
3736247465;301723;51,4647965;-0,2661972;51,464747;-0,2667153;0,03631044;36,31043952;3736247465301723;36,31043952
21315191;36712174;51,4300366;-0,1659033;51,4304766;-0,1654661;0,057553412;57,55341195;2131519136712174;57,55341195
5879627225;26480957;51,4499421;-0,159115;51,4497249;-0,1599119;0,060272881;60,27288093;587962722526480957;60,27288093
18126978;3796962982;51,4892522;-0,2059079;51,4888703;-0,205461;0,052542515;52,54251511;181269783796962982;52,54251511
902515739;1677146686;51,6237298;-0,1764281;51,6235652;-0,1764539;0,018389137;18,38913741;9025157391677146686;18,38913741
21539432;110272447;51,4599286;-0,1208325;51,4600729;-0,1201485;0,050031099;50,03109906;21539432110272447;50,03109906
2951577723;299317;51,4586856;-0,2429995;51,4580332;-0,2428814;0,073003571;73,00357054;2951577723299317;73,00357054
905115460;357270616;51,5350795;-0,1467901;51,534771;-0,1466463;0,035716491;35,71649096;905115460357270616;35,71649096
33776485;119613959;51,4483903;-0,1131051;51,4479977;-0,1131347;0,043703293;43,70329349;33776485119613959;43,70329349
