id;rerata_kecepatan
29615;38.95101026
29616;39.62138801
29617;40.41807923
29618;41.00840156
29619;40.88219578
29620;39.75737705
29621;37.87449079
29622;35.91193189
29623;34.57209198
29624;34.16462717
29625;34.49937163
29626;35.12313277
29627;35.65649183
29628;35.95520548
29629;36.0342142
29630;35.92015228
29631;35.62043685
29632;35.21872866
29633;34.93762248
29634;35.03725324
29635;35.6116646
29636;36.48835828
29637;37.36100532
29638;38.05198718
29639;38.64868572
29640;39.35823047
29641;40.20059674
29642;40.84291233
29643;40.77474079
29644;39.71363449
29645;37.89969359
29646;36.01078937
29647;34.74871661
29648;34.42246745
29649;34.841152
29650;35.55080138
29651;36.17117687
29652;36.55718078
29653;36.7228745
29654;36.69399867
29655;36.47707267
29656;36.1548659
29657;35.94909886
29658;36.11905974
29659;36.75798328
29660;37.69260995
29661;38.61590669
29662;39.34961678
29663;39.98055794
29664;40.71537684
29665;41.57365367
29666;42.22221413
29667;42.15041708
29668;41.07571079
29669;39.23819398
29670;37.31583997
29671;36.01064871
29672;35.63191909
29673;35.98916683
29674;36.62892352
29675;37.17154082
29676;37.47259517
29677;37.54689875
29678;37.4210117
29679;37.10233268
29680;36.6745607
29681;36.36038599
29682;36.420096
29683;36.94794321
29684;37.77169317
29685;38.58533387
29686;39.21161434
29687;39.73833163
29688;40.37307459
29689;41.13631796
29690;41.69572464
29691;41.54142416
29692;40.39156057
29693;38.486846
29694;36.50577825
29695;35.15078743
29696;34.73150383
29697;35.05767259
29698;35.67595079
29699;36.20671075
29700;32.63062621
29701;33.02847137
29702;33.05522709
29703;32.79526222
29704;32.60029069
29705;32.76594702
29706;33.29235891
29707;33.94550113
29708;34.53635335
29709;35.12297575
29710;35.92514049
29711;37.03573463
29712;38.22327231
29713;39.03622703
29714;39.12593227
29715;38.49217664
29716;37.43326298
29717;36.26960112
29718;35.11971834
29719;33.93442659
29720;32.71926043
29721;31.68005121
29722;31.11049513
29723;31.11776641
29724;31.46830427
29725;31.73564786
29726;31.63873149
29727;31.26372483
29728;30.96404513
29729;31.03690855
29730;31.48388029
29731;32.07220758
29732;32.61395896
29733;33.16808358
29734;33.95502894
29735;35.06813294
29736;36.27612795
29737;37.12746828
29738;37.2732288
29739;36.71270144
29740;35.74345874
29741;34.68495414
29742;33.65454305
29743;32.60166341
29744;31.53028991
29745;30.64452685
29746;30.23619723
29747;30.41047898
29748;30.93171675
29749;31.37128314
29750;31.44590128
29751;31.23951321
29752;31.10332067
29753;31.33236504
29754;31.9261058
29755;32.64978115
29756;33.31357392
29757;33.97469607
29758;34.85203001
29759;36.03754215
29760;37.29880632
29761;38.18334779
29762;38.34155597
29763;37.77229186
29764;36.77295949
29765;35.66311089
29766;34.56046849
29767;33.41510379
29768;32.2318863
29769;31.21606779
29770;30.66085975
29771;30.67305478
29772;31.01882076
29773;31.27154176
29774;31.15011786
29775;30.74080854
29776;30.39724678
29777;30.41699059
29778;30.80207192
29779;31.32032694
29780;31.784531
29781;32.25445225
29782;32.95146218
29783;33.9699192
29784;35.07966293
29785;35.8303307
29786;35.87424421
29787;35.21199315
29788;34.14248505
29789;32.98653127
29790;31.86285333
29791;30.72224845
29792;29.5700286
29793;28.61159824
29794;28.1400286
29795;28.2616794
29796;28.74199684
29797;29.15336162
29798;29.2133994
29799;29.00683786
29800;28.88553764
29801;29.14506354
29802;29.78525561
29803;30.57158418
29804;31.31431138
29805;32.07057319
29806;33.05901984
29807;34.37123013
29808;35.77423729
29809;36.81487717
29810;37.14270671
29811;36.75561861
29812;35.94992164
29813;35.04395572
29814;34.1541258
29815;33.2290931
29816;32.27223765
29817;31.48725697
29818;31.16575868
29819;31.41289755
29820;31.99318565
29821;32.47834948
29822;32.58564588
29823;32.39972145
29824;32.27264219
29825;32.50046011
29826;33.08377643
29827;33.78908538
29828;34.42792157
29829;35.05892488
29830;35.9024611
29831;37.05201408
29832;38.27668727
29833;39.12552578
29834;39.25040719
29835;38.65162753
29836;37.62795196
29837;36.50019991
29838;35.38724895
29839;34.24019632
29840;33.06479245
29841;32.06701179
29842;31.54061871
29843;31.59277981
29844;31.98985124
29845;32.30521519
29846;32.25757789
29847;31.93281373
29848;31.6839825
29849;31.80788681
29850;32.30562911
29851;32.94395256
29852;33.53438881
29853;34.13532639
29854;34.96663809
29855;36.12108283
29856;37.36681994
29857;38.25174657
29858;28.41822641
29859;28.3383309
29860;27.97237096
29861;27.51735504
29862;27.31982534
29863;27.69208278
29864;28.64823855
29865;29.82893989
29866;30.74979064
29867;31.19338375
29868;31.38407846
29869;31.74813717
29870;32.44485516
29871;33.09750272
29872;33.00633002
29873;31.70245187
29874;29.38426365
29875;26.86249228
29876;25.05310178
29877;24.42603128
29878;24.82007301
29879;25.69423339
29880;26.53381857
29881;27.0755353
29882;27.26270304
29883;27.10961544
29884;26.6786857
29885;26.16782734
29886;25.92436271
29887;26.26123744
29888;27.19306332
29889;28.36083738
29890;29.28035764
29891;29.73425301
29892;29.94675995
29893;30.34386095
29894;31.08441789
29895;31.79112005
29896;31.76349656
29897;30.53181096
29898;28.29348835
29899;25.85817948
29900;24.14068067
29901;23.6096875
29902;24.10268959
29903;25.0773492
29904;26.01760501
29905;26.65879146
29906;26.94286957
29907;26.88280699
29908;26.53974149
29909;26.11037936
29910;25.94092068
29911;26.34328948
29912;27.33119107
29913;28.54484409
29914;29.49940766
29915;29.9770209
29916;30.20158723
29917;30.59891854
29918;31.3278721
29919;32.01130001
29920;31.94906091
29921;30.67191151
29922;28.37792877
29923;25.87756665
29924;24.08656697
29925;23.47470191
29926;23.88065595
29927;24.76338992
29928;25.60822893
29929;26.15196447
29930;26.33806709
29931;26.18104735
29932;25.74359987
29933;25.22398171
29934;24.96991776
29935;25.29481107
29936;26.21378085
29937;27.36837582
29938;28.27498362
29939;28.71685365
29940;28.91886615
29941;29.30766262
29942;30.04277076
29943;30.74754376
29944;30.72216398
29945;29.49752849
29946;27.27166752
29947;24.85479976
29948;23.16224401
29949;22.66316483
29950;23.19545986
29951;24.2171315
29952;25.21238456
29953;25.91674012
29954;26.2722618
29955;26.29193215
29956;26.03681347
29957;25.70344457
29958;25.63776534
29959;26.15134747
29960;27.25745319
29961;28.59577004
29962;29.68084155
29963;30.29411147
29964;30.65871371
29965;31.19962301
29966;32.07479932
29967;32.90614534
29968;32.99252711
29969;31.86367498
29970;29.71661566
29971;27.36073932
29972;25.71072093
29973;25.23527346
29974;25.7720405
29975;26.77897092
29976;27.74041712
29977;28.3922472
29978;28.6770671
29979;28.60859065
29980;28.24879181
29981;27.79529071
29982;27.5952656
29983;27.96166901
29984;28.90927045
29985;30.07937349
29986;30.98822773
29987;31.41905311
29988;31.59680928
29989;31.94832522
29990;32.63342221
29991;33.27585
29992;33.17628633
29993;31.86621727
29994;29.54434949
29995;27.0216585
29996;25.21429237
29997;24.59230882
29998;24.99455322
29999;25.8800206
30000;26.73394302
30001;27.29289305
30002;27.49999938
30003;34.95662163
30004;35.21997422
30005;35.30479133
30006;35.05596267
30007;34.60454024
30008;34.35185467
30009;34.66872319
30010;35.56994923
30011;36.68220882
30012;37.55915482
30013;38.05973643
30014;38.43019493
30015;39.00446764
30016;39.80516933
30017;40.4321715
30018;40.36116291
30019;39.39015118
30020;37.83333947
30021;36.29708242
30022;35.2514217
30023;34.77323566
30024;34.64363472
30025;34.64000509
30026;34.71051063
30027;34.88855747
30028;35.10131774
30029;35.13561986
30030;34.83685075
30031;34.33654412
30032;34.03649251
30033;34.30795124
30034;35.16613426
30035;36.23809733
30036;37.07783934
30037;37.54461938
30038;37.88495057
30039;38.43300245
30040;39.2115814
30041;39.82070943
30042;39.73618458
30043;38.75608297
30044;37.19463633
30045;35.6581892
30046;34.61673614
30047;34.14707349
30048;34.03019708
30049;34.04334863
30050;34.13452054
30051;34.33692362
30052;34.57751414
30053;34.64288749
30054;34.37818384
30055;33.91467997
30056;33.65390469
30057;33.96684616
30058;34.86845106
30059;35.98551077
30060;36.87176564
30061;37.38622464
30062;37.77516157
30063;38.3725196
30064;39.20089336
30065;39.86010918
30066;39.82578659
30067;38.89584104
30068;37.38436182
30069;35.89756926
30070;34.90535158
30071;34.484416
30072;34.41568543
30073;34.47634365
30074;34.61433849
30075;34.86284784
30076;35.1488047
30077;35.25878868
30078;35.0379295
30079;34.61749637
30080;34.39901112
30081;34.75345312
30082;35.69575613
30083;36.85269226
30084;37.77797409
30085;38.33057248
30086;38.75671099
30087;39.39026893
30088;40.25376228
30089;40.94692295
30090;40.94525974
30091;40.04656073
30092;38.56477134
30093;37.10595192
30094;36.13981542
30095;35.74287963
30096;35.69586537
30097;35.77574348
30098;35.93024019
30099;36.19230548
30100;36.48864087
30101;36.60559385
30102;36.38806443
30103;35.96709787
30104;35.7440011
30105;36.08955114
30106;37.01849541
30107;38.15743906
30108;39.05995053
30109;39.58488252
30110;39.97836952
30111;40.57423363
30112;41.39496811
30113;42.0403189
30114;41.98584747
30115;41.02943479
30116;39.48516049
30117;37.9592612
30118;36.92166841
30119;36.44916051
30120;36.32276029
30121;36.3197807
30122;36.38832854
30123;36.56177073
30124;36.76725941
30125;36.79162335
30126;36.48027103
30127;35.96477948
30128;35.64700654
30129;35.89829472
30130;36.73396672
30131;37.78120783
30132;38.59416624
30133;39.0322688
30134;39.34221318
30135;39.85836844
30136;40.60375326
30137;41.17861235
30138;41.05897438
30139;40.04315121
30140;38.44561261
30141;36.87294058
30142;35.79536348
30143;35.28990486
30144;35.13777813
30145;35.1164301
30146;35.17404298
30147;35.34399938
30148;35.55340696
30149;35.58898977
30150;31.78115428
30151;31.30322204
30152;30.78728589
30153;30.4065533
30154;30.33595992
30155;30.67735652
30156;31.37336697
30157;32.18889869
30158;32.82452929
30159;33.11720115
30160;33.17626424
30161;33.31724174
30162;33.8087943
30163;34.6180813
30164;35.36816121
30165;35.56505945
30166;34.93470355
30167;33.61660937
30168;32.07344554
30169;30.79678688
30170;30.03287181
30171;29.70829478
30172;29.5617477
30173;29.34344034
30174;28.93877194
30175;28.37769621
30176;27.78609736
30177;27.33825265
30178;27.21009444
30179;27.50438566
30180;28.16456704
30181;28.95625806
30182;29.58063531
30183;29.87511995
30184;29.94941498
30185;30.11926656
30186;30.65342569
30187;31.51900821
30188;32.33889562
30189;32.61880478
30190;32.08422653
30191;30.87411679
30192;29.45046726
30193;28.30406648
30194;27.68026602
30195;27.50468292
30196;27.51495205
30197;27.46015829
30198;27.22452071
30199;26.83677062
30200;26.42154115
30201;26.15184347
30202;26.2023427
30203;26.6745471
30204;27.51066872
30205;28.47513748
30206;29.26799191
30207;29.72557846
30208;29.95659958
30209;30.27588505
30210;30.9513624
30211;31.94942454
30212;32.89233697
30213;33.28531237
30214;32.85345289
30215;31.73544333
30216;30.39312252
30217;29.31724366
30218;28.75323828
30219;28.62691509
30220;28.67620746
30221;28.65059933
30222;28.43480209
30223;28.05812417
30224;27.64585121
30225;27.37171205
30226;27.41114374
30227;27.86646918
30228;28.68074596
30229;29.61926827
30230;30.38294548
30231;30.80898921
30232;31.00694963
30233;31.29247514
30234;31.93427185
30235;32.89946092
30236;33.81097609
30237;34.17462986
30238;33.71604801
30239;32.57435645
30240;31.21174729
30241;30.11923517
30242;29.54241855
30243;29.40717725
30244;29.45141988
30245;29.42451116
30246;29.21095144
30247;28.83975029
30248;28.43581182
30249;28.17240705
30250;28.22444629
30251;28.6936652
30252;29.52248279
30253;30.47551331
30254;31.25295534
30255;31.69128985
30256;31.89932775
30257;32.19198101
30258;32.83723357
30259;33.80150985
30260;34.7070833
30261;35.05915302
30262;34.58278815
30263;33.41662384
30264;32.02243563
30265;30.89090305
30266;30.26737716
30267;30.07758313
30268;30.05937149
30269;29.96214806
30270;29.67055461
30271;29.21384234
30272;28.71725574
30273;28.35450213
30274;28.30101986
30275;28.65915903
30276;29.37203289
30277;30.20502201
30278;30.85915467
30279;31.17179526
30280;31.25268146
30281;31.41768422
30282;30.95208808
30283;31.49820874
30284;32.20643837
30285;32.65395639
30286;32.7869291
30287;32.94801843
30288;33.50049466
30289;34.4404479
30290;35.40211094
30291;36.05351703
30292;36.46610309
30293;37.05110401
30294;38.09167385
30295;39.32928151
30296;40.04587543
30297;39.61773074
30298;38.05132505
30299;36.00614613
30300;34.27916907
30301;33.22116483
30302;32.60064988
30303;31.99099374
30304;31.26452984
30305;30.70887888
30306;30.68471214
30307;31.20628074
30308;31.88695302
30309;32.30413553
30310;32.40424542
30311;32.53021704
30312;33.04561261
30313;33.9468312
30314;34.86842924
30315;35.47877558
30316;35.84965219
30317;36.39264563
30318;37.39126556
30319;38.58733769
30320;39.26316567
30321;38.79537563
30322;37.1907893
30323;35.10922912
30324;33.34799305
30325;32.25816073
30326;31.60854096
30327;30.97277728
30328;30.22345695
30329;29.64843267
30330;29.60858446
30331;30.11834762
30332;30.79124915
30333;31.20482788
30334;31.30560621
30335;31.43659645
30336;31.96141118
30337;32.87647239
30338;33.81633216
30339;34.44932821
30340;34.84718521
30341;35.42140707
30342;36.45539642
30343;37.69084864
30344;38.40991512
30345;37.98904905
30346;36.43488009
30347;34.40702104
30348;32.70254425
30349;31.67228954
30350;31.08481334
30351;30.51349603
30352;29.83065269
30353;29.32385656
30354;29.35370256
30355;29.93433706
30356;30.67899579
30357;31.1649256
30358;31.33835766
30359;31.54201525
30360;32.13922538
30361;33.12612923
30362;34.13700388
30363;34.839919
30364;35.30633901
30365;35.94751624
30366;37.04661115
30367;38.34508704
30368;39.1248738
30369;38.76221419
30370;37.26353895
30371;35.28827375
30372;33.63331582
30373;32.6493421
30374;32.10475856
30375;31.57280753
30376;30.92567864
30377;30.4508322
30378;30.50876286
30379;31.11352924
30380;31.87829198
30381;32.38023539
30382;32.56554075
30383;32.77689397
30384;33.37759739
30385;34.36378015
30386;35.36972
30387;36.06350003
30388;36.51661096
30389;37.14034432
30390;38.21791282
30391;39.4908451
30392;40.24114959
30393;39.84516092
30394;38.30941506
30395;36.29345629
30396;34.59431392
30397;33.56281036
30398;32.9675104
30399;32.38182843
30400;31.67813915
30401;31.14410077
30402;31.14041826
30403;31.68137264
30404;32.38035844
30405;32.81480484
30406;32.93114816
30407;33.07233883
30408;33.60195217
30409;34.51639779
30410;35.45024027
30411;36.07185466
30412;36.45302743
30413;37.00534824
30414;38.01232878
30415;39.21579593
30416;39.898054
30417;39.43572934
30418;37.83564375
30419;35.75761969
30420;33.99895509
30421;32.91072967
30422;32.26175234
30423;31.62566669
30424;30.87505994
30425;30.29778444
30426;30.25471936
30427;30.76029846
30428;31.61961951
30429;31.85832131
30430;31.52317405
30431;30.94497414
30432;30.72797079
30433;31.2304131
30434;32.30130558
30435;33.48512187
30436;34.45695375
30437;35.25421744
30438;36.10559226
30439;37.0730859
30440;37.89932489
30441;38.22178581
30442;37.92511437
30443;37.25613167
30444;36.5734087
30445;35.98846612
30446;35.27871038
30447;34.17853806
30448;32.75749388
30449;31.48133551
30450;30.85256614
30451;30.95247836
30452;31.33132667
30453;31.37957283
30454;30.85639228
30455;30.09472269
30456;29.70089545
30457;30.03515844
30458;30.94840808
30459;31.98688109
30460;32.82728301
30461;33.50847602
30462;34.26040106
30463;35.14612897
30464;35.90913915
30465;36.18754165
30466;35.86638982
30467;35.19268279
30468;34.5249391
30469;33.97439843
30470;33.31796233
30471;32.28930599
30472;30.95704622
30473;29.78581872
30474;29.27682547
30475;29.50989547
30476;30.03367608
30477;30.23689883
30478;29.87690779
30479;29.28473099
30480;29.06473595
30481;29.57517668
30482;30.66495046
30483;31.8783141
30484;32.89003667
30485;33.73711077
30486;34.64769722
30487;35.6831974
30488;36.58555173
30489;36.99147974
30490;36.7848087
30491;36.21149002
30492;35.62918435
30493;35.14847239
30494;34.54580205
30495;33.5546041
30496;32.24346122
30497;31.07718378
30498;30.55735295
30499;30.76437468
30500;31.2476617
30501;31.39688763
30502;30.97050148
30503;30.30078314
30504;29.99348111
30505;30.40834025
30506;31.39583783
30507;32.50187812
30508;33.40292258
30509;34.13767818
30510;34.93601889
30511;35.86103502
30512;36.65630901
30513;36.96013357
30514;36.65781939
30515;35.9966918
30516;35.33565777
30517;34.78640016
30518;34.12631055
30519;33.08959238
30520;31.74542012
30521;30.55900732
30522;30.03214467
30523;30.2452515
30524;30.74755782
30525;30.92836127
30526;30.5455468
30527;29.9306501
30528;29.6885055
30529;30.1777862
30530;31.24775499
30531;32.44297532
30532;33.43845979
30533;34.27137812
30534;35.16999964
30535;36.19576444
30536;37.09058173
30537;37.49107088
30538;37.28089205
30539;36.70576566
30540;36.12306155
30541;35.64301463
30542;35.04167804
30543;34.05204518
30544;32.74222625
30545;31.57653173
30546;31.05602395
30547;31.26057971
30548;31.73908124
30549;31.88067941
30550;31.44331722
30551;30.75879426
30552;30.43241311
30553;30.82351527
30554;31.78222509
30555;32.85415144
30556;33.71552439
30557;34.4048891
30558;35.15203213
30559;29.13627779
30560;28.52933771
30561;27.74885091
30562;27.06535017
30563;26.92536387
30564;27.61818415
30565;28.99402922
30566;30.51228195
30567;31.62017833
30568;32.1543078
30569;32.41675556
30570;32.85783595
30571;33.64617328
30572;34.50233791
30573;34.92841365
30574;34.61341209
30575;33.65804318
30576;32.4528385
30577;31.36270289
30578;30.51451757
30579;29.83806199
30580;29.24684694
30581;28.73572596
30582;28.31012061
30583;27.87868605
30584;27.2924292
30585;26.53865363
30586;25.887725
30587;25.7859252
30588;26.5222237
30589;27.94644395
30590;29.5175072
30591;30.68212698
30592;31.27631638
30593;31.601538
30594;32.10744566
30595;32.96197408
30596;33.88498421
30597;34.37784025
30598;34.12883371
30599;33.23796375
30600;32.09507025
30601;31.06439484
30602;30.27219327
30603;29.64766596
30604;29.10379919
30605;28.63498401
30606;28.24624816
30607;27.84592741
30608;27.2847886
30609;26.54997829
30610;25.91179096
30611;25.81652475
30612;26.55325328
30613;27.97199137
30614;29.53193696
30615;30.6801627
30616;31.25311905
30617;31.55277915
30618;32.02937437
30619;32.8514769
30620;33.73963722
30621;34.19595245
30622;33.90948113
30623;32.98101374
30624;31.80119562
30625;30.73507751
30626;29.90971727
30627;29.25509986
30628;28.68496802
30629;28.19443098
30630;27.78918647
30631;27.37818288
30632;26.81273348
30633;26.08045722
30634;25.45203989
30635;25.37408366
30636;26.13587388
30637;27.58754074
30638;29.18829846
30639;30.38513515
30640;31.01431556
30641;31.37752675
30642;31.92461574
30643;32.82367532
30644;33.79468607
30645;34.33909021
30646;34.14521311
30647;33.31304149
30648;32.23235486
30649;31.26728544
30650;30.54393001
30651;29.99128046
30652;29.52206569
30653;29.13037161
30654;28.82087488
30655;28.5015166
30656;28.02262824
30657;27.37088361
30658;26.81607102
30659;26.80395334
30660;27.6230445
30661;29.12278028
30662;30.7617657
30663;31.98647212
30664;32.63274618
30665;33.00196058
30666;33.54375556
30667;34.42612748
30668;35.3690721
30669;35.87415864
30670;35.6299501
30671;34.73677899
30672;33.58487505
30673;32.53892042
30674;31.72565529
30675;31.0748015
30676;30.49989627
30677;29.99590329
30678;29.56843671
30679;29.12642443
30680;28.52122304
30681;27.74055857
30682;27.05528694
30683;26.91224226
30684;27.60100171
30685;28.97204464
30686;30.48498872
30687;31.58727615
30688;32.11567228
30689;32.37240672
30690;32.80790601
30691;20.27204769
30692;20.48890128
30693;20.79697479
30694;20.93870872
30695;20.72884438
30696;20.17578487
30697;19.47905939
30698;18.90497457
30699;18.63654051
30700;18.7039853
30701;19.02449801
30702;19.4892421
30703;20.01314243
30704;20.51980423
30705;20.90623357
30706;21.04750781
30707;20.85066106
30708;20.30821653
30709;19.49822732
30710;18.5319222
30711;17.50287578
30712;16.48536812
30713;15.56983465
30714;14.87455022
30715;14.49144384
30716;14.3973714
30717;14.41664857
30718;14.29433025
30719;13.84756489
30720;13.08692835
30721;12.2138636
30722;11.49631013
30723;11.11861129
30724;11.11201316
30725;11.39439556
30726;11.85727699
30727;12.41559685
30728;12.99263355
30729;13.48472782
30730;13.76595973
30731;13.74204456
30732;13.403879
30733;12.82759933
30734;12.12224773
30735;11.37896602
30736;10.66938148
30737;10.08108549
30738;9.729348271
30739;9.702966055
30740;9.975567608
30741;10.3681818
30742;10.62255231
30743;10.55252728
30744;10.16542825
30745;9.659524204
30746;9.299694267
30747;9.267366814
30748;9.591048285
30749;10.18608193
30750;10.94167803
30751;11.77071855
30752;12.5946947
30753;13.3084464
30754;13.78485207
30755;13.92873375
30756;13.7304088
30757;13.26575008
30758;12.64385033
30759;11.95621067
30760;11.27511732
30761;10.68910799
30762;10.31467092
30763;10.24207352
30764;10.44664744
30765;10.75133228
30766;10.89996418
30767;10.70863759
30768;10.18704471
30769;9.535919051
30770;9.022666794
30771;8.831274236
30772;8.992805005
30773;9.425127614
30774;10.01991528
30775;10.69242141
30776;11.36638943
30777;11.93876646
30778;12.28436949
30779;12.30976915
30780;12.00682305
30781;11.45272015
30782;10.7576327
30783;10.0138952
30784;9.29437518
30785;8.687936621
30786;8.311139719
30787;8.25407324
30788;8.491646709
30789;8.846144243
30790;9.060526257
30791;8.949807
30792;8.522412396
30793;7.977644104
30794;7.581333441
30795;7.515772994
30796;7.810239312
30797;8.380746897
30798;9.117075071
30799;9.932570748
30800;10.74908542
30801;11.46171549
30802;11.94349425
30803;12.09930036
30804;11.9194142
30805;11.47958364
30806;10.88869513
30807;10.23796959
30808;9.599347398
30809;9.06096348
30810;8.738855655
30811;8.722802692
30812;8.987619088
30813;9.355708403
30814;9.57036139
30815;9.447126927
30816;8.99516033
30817;8.414675091
30818;7.97258186
30819;7.852402704
30820;8.08477427
30821;8.587180349
30822;9.250955702
30823;9.991064497
30824;10.731012
30825;11.36755903
30826;11.77538773
30827;11.86098403
30828;11.61616839
30829;11.1181368
30830;10.47710825
30831;9.785498489
30832;9.116284749
30833;8.558462521
30834;8.228738091
30835;8.217353273
30836;8.499369688
30837;8.897214526
30838;9.153974173
30839;9.0847638
30840;8.698077517
30841;33.11790448
30842;33.26513851
30843;33.14580017
30844;32.63867226
30845;31.88910725
30846;31.28632436
30847;31.18951054
30848;31.63178795
30849;32.28521779
30850;32.74115606
30851;32.85963917
30852;32.86398614
30853;33.08879628
30854;33.61619542
30855;34.14430936
30856;34.216885
30857;33.60760906
30858;32.51433253
30859;31.40188831
30860;30.65390783
30861;30.34671993
30862;30.31065101
30863;30.35953797
30864;30.43351127
30865;30.53358338
30866;30.572199
30867;30.35691517
30868;29.76757853
30869;28.95048308
30870;28.29565648
30871;28.16295171
30872;28.58600681
30873;29.23724262
30874;29.70821421
30875;29.85899388
30876;29.91277269
30877;30.20385917
30878;30.8139285
30879;31.44050059
30880;31.62656771
30881;31.14492117
30882;30.19238551
30883;29.2326471
30884;28.64808324
30885;28.51367449
30886;28.65831947
30887;28.89436309
30888;29.16039569
30889;29.45585805
30890;29.69160828
30891;29.67361884
30892;29.28017051
30893;28.65602656
30894;28.18973494
30895;28.23973514
30896;28.83833227
30897;29.65670812
30898;30.28528468
30899;30.58311799
30900;30.77250901
30901;31.18701015
30902;31.9076807
30903;32.6315694
30904;32.90134488
30905;32.48962342
30906;31.59320239
30907;30.67588653
30908;30.12031286
30909;30.00185736
30910;30.14994251
30911;30.37755682
30912;30.62404406
30913;30.88969698
30914;31.08631206
30915;31.02087346
30916;30.57273316
30917;29.88777085
30918;29.3556814
30919;29.33606697
30920;29.86239623
30921;30.60700086
30922;31.16142483
30923;31.38580468
30924;31.50346743
30925;31.84892511
30926;32.50411923
30927;33.16689349
30928;33.38061571
30929;32.91849842
30930;31.97782657
30931;31.02277962
30932;30.43625378
30933;30.29376769
30934;30.42477035
30935;30.64216284
30936;30.88509101
30937;31.15354426
30938;31.35891675
30939;31.30769895
30940;30.87866665
30941;30.21705077
30942;29.71183561
30943;29.72186245
30944;30.27980097
30945;31.05715828
30946;31.64464098
30947;31.90154837
30948;32.05038307
30949;32.42485816
30950;33.1061536
30951;33.79140052
30952;34.02331377
30953;33.57452238
30954;32.64180598
30955;31.68892456
30956;31.09844707
30957;30.94566209
30958;31.05988944
30959;31.25400403
30960;31.46722923
30961;31.69973491
30962;31.86319626
30963;31.76448168
30964;31.28283664
30965;30.56404695
30966;29.99772939
30967;29.94342638
30968;30.43456751
30969;31.1434678
30970;31.66167828
30971;31.84936697
30972;31.92991704
30973;32.2379211
30974;32.85542471
30975;33.48039787
30976;33.65635503
30977;33.15667338
30978;32.17881781
30979;31.18715986
30980;30.5647965
30981;30.38745199
30982;30.48478185
30983;30.66989036
30984;30.88211899
30985;31.12164087
30986;31.30001768
30987;31.22388705
30988;30.77214755
30989;30.09012466
30990;29.56686563
30991;30.07732269
30992;29.87061564
30993;29.47434122
30994;28.84347977
30995;28.29676157
30996;28.29220537
30997;29.01028764
30998;30.15169721
30999;31.17160549
31000;31.74911001
31001;32.04674123
31002;32.50265366
31003;33.34596846
31004;34.29987718
31005;34.76620285
31006;34.32963787
31007;33.11788939
31008;31.69376127
31009;30.59586389
31010;29.95849754
31011;29.5346663
31012;29.04172408
31013;28.45361372
31014;27.95939145
31015;27.67726353
31016;27.46875628
31017;27.07851273
31018;26.46168337
31019;25.93709916
31020;25.96280775
31021;26.71924142
31022;27.90697113
31023;28.980977
31024;29.62009301
31025;29.98651572
31026;30.51799822
31027;31.44319628
31028;32.48477637
31029;33.0439818
31030;32.70487627
31031;31.59449553
31032;30.27493602
31033;29.28407198
31034;28.75544632
31035;28.44129231
31036;28.05818767
31037;27.57930166
31038;27.19292763
31039;27.0165276
31040;26.91091004
31041;26.62003393
31042;26.09840664
31043;25.66426347
31044;25.77511
31045;26.61089547
31046;27.87177158
31047;29.01236706
31048;29.71123557
31049;30.130367
31050;30.7073829
31051;31.67088345
31052;32.74355538
31053;33.32673707
31054;33.00466032
31055;31.90459933
31056;30.5889559
31057;29.5959723
31058;29.05961728
31059;28.73260222
31060;28.33202904
31061;27.83163077
31062;27.42029702
31063;27.21611123
31064;27.08052082
31065;26.75813356
31066;26.20410757
31067;25.73732318
31068;25.81591759
31069;26.62045081
31070;27.85165742
31071;28.96471435
31072;29.63868262
31073;30.03601283
31074;30.59473558
31075;31.54380398
31076;32.60619785
31077;33.18348592
31078;32.86006535
31079;31.76330941
31080;30.45565216
31081;29.47530155
31082;28.95612661
31083;28.65067539
31084;28.27582566
31085;27.80502873
31086;27.4268391
31087;27.25895635
31088;27.16240054
31089;26.88131435
31090;26.37035925
31091;25.94789382
31092;26.07151522
31093;26.92123203
31094;28.19722303
31095;29.35411196
31096;30.07041614
31097;30.50805875
31098;31.10456559
31099;32.08841381
31100;33.18214169
31101;33.78691604
31102;33.48677643
31103;32.4087868
31104;31.11512355
31105;30.14379134
31106;29.62851214
31107;29.32174446
31108;28.94033446
31109;28.45775946
31110;28.06265656
31111;27.87286268
31112;27.74958759
31113;27.4372128
31114;26.89068405
31115;26.42868524
31116;26.50917512
31117;27.31255485
31118;28.53942115
31119;29.64483515
31120;30.30776491
31121;30.69059139
31122;35.37926773
31123;35.91189643
31124;36.00863493
31125;35.6060872
31126;34.99925829
31127;34.64407345
31128;34.8243062
31129;35.46279089
31130;36.23333322
31131;36.8601381
31132;37.32784089
31133;37.82013486
31134;38.46496052
31135;39.14091273
31136;39.53001224
31137;39.36256118
31138;38.62513352
31139;37.55415948
31140;36.45029563
31141;35.50581102
31142;34.79016345
31143;34.35245512
31144;34.27687813
31145;34.59727395
31146;35.16054976
31147;35.62228974
31148;35.64721261
31149;35.17253322
31150;34.4938808
31151;34.06781233
31152;34.1787347
31153;34.75011136
31154;35.45636677
31155;36.02230838
31156;36.43315207
31157;36.87314391
31158;37.47074413
31159;38.10502906
31160;38.45845802
31161;38.26172432
31162;37.50174189
31163;36.41522628
31164;35.30306181
31165;34.35768543
31166;33.64866126
31167;33.22513502
31168;33.17127913
31169;33.52085218
31170;34.12061607
